customer_id,churned,ltv_actual,monthly_charges,tenure_months,churn_probability,predicted_ltv,revenue_at_risk,risk_tier
CUST100158579,0,1026.11,84.61,41,0.0632,965.43,61.05,low
CUST100177316,1,68.48,46.34,69,0.1782,351.92,62.73,low
CUST100082990,0,1064.17,118.75,63,0.0505,1199.76,60.53,low
CUST100035650,0,871.91,106.89,28,0.3926,366.99,144.09,medium
CUST100155302,0,915.78,97.18,16,0.2252,755.96,170.21,low
CUST100156410,0,1482.78,118.6,51,0.0577,1365.99,78.76,low
CUST100179793,0,806.84,82.91,63,0.0506,1075.3,54.44,low
CUST100009353,1,28.68,73.28,9,0.79,118.37,93.51,high
CUST100177756,0,829.04,48.39,19,0.0474,647.7,30.68,low
CUST100048951,0,809.54,94.08,39,0.0472,1149.66,54.29,low
CUST100023891,0,1210.26,126.63,46,0.0891,1170.12,104.2,low
CUST100095239,0,1339.77,123.22,55,0.0467,1565.3,73.12,low
CUST100169774,1,156.19,115.68,6,0.8188,215.42,176.38,high
CUST100198226,1,147.86,111.48,17,0.166,902.76,149.88,low
CUST100029577,0,1138.55,96.81,36,0.0465,1289.48,59.93,low
CUST100177752,1,43.07,63.41,22,0.1524,400.33,61.02,low
CUST100182165,0,1578.58,97.3,60,0.0477,1287.08,61.42,low
CUST100086483,1,106.01,72.36,24,0.796,165.29,131.57,high
CUST100104555,1,172.11,114.81,3,0.9464,60.12,56.9,critical
CUST100132568,1,106.53,94.87,19,0.9317,52.17,48.61,critical
CUST100135390,0,721.31,98.23,37,0.0646,1138.12,73.57,low
CUST100012000,0,1303.28,110.09,37,0.1719,873.14,150.08,low
CUST100062523,1,20.54,80.98,27,0.4273,347.79,148.6,medium
CUST100188781,0,855.51,89.64,70,0.0761,963.43,73.35,low
CUST100132663,0,431.26,30.39,55,0.2041,192.51,39.28,low
CUST100097660,0,1316.37,100.47,62,0.0725,838.11,60.77,low
CUST100078433,0,838.41,92.75,63,0.0522,1180.93,61.64,low
CUST100049815,0,1279.69,93.0,39,0.0803,916.45,73.63,low
CUST100019433,0,1087.06,102.19,20,0.1074,849.6,91.29,low
CUST100124498,1,128.76,92.19,7,0.9389,69.32,65.09,critical
CUST100041894,0,1056.91,83.86,18,0.0811,976.79,79.21,low
CUST100106661,1,103.73,67.71,4,0.8627,86.33,74.48,critical
CUST100191161,0,1265.88,92.97,15,0.1149,795.35,91.35,low
CUST100007559,0,1786.25,128.37,70,0.0773,1275.65,98.65,low
CUST100026851,1,40.02,94.8,25,0.586,515.46,302.07,medium
CUST100195856,0,1300.48,123.84,26,0.0471,1590.31,74.83,low
CUST100191975,0,1037.15,79.61,17,0.0549,871.96,47.89,low
CUST100045360,0,1143.01,95.22,57,0.1043,946.39,98.74,low
CUST100063608,0,274.59,68.84,9,0.8546,75.9,64.87,critical
CUST100108378,1,39.21,79.81,10,0.8108,95.61,77.52,high
CUST100047966,1,111.37,76.89,31,0.0541,901.23,48.77,low
CUST100146457,1,22.73,101.83,40,0.9198,86.94,79.97,critical
CUST100079743,0,912.05,56.39,19,0.0644,743.07,47.83,low
CUST100057020,1,127.29,128.48,19,0.9473,0.0,0.0,critical
CUST100139138,0,309.42,101.37,57,0.787,198.0,155.83,high
CUST100003447,1,56.55,88.64,41,0.3901,303.59,118.43,medium
CUST100043142,0,189.88,103.74,10,0.834,177.79,148.29,high
CUST100064786,1,32.03,99.9,12,0.9231,33.66,31.07,critical
CUST100094148,0,839.28,82.62,4,0.0775,859.23,66.61,low
CUST100033897,1,126.64,77.24,17,0.6617,161.05,106.57,high
CUST100140332,0,936.74,78.78,34,0.0494,1001.46,49.48,low
CUST100138987,0,971.59,63.48,3,0.0508,765.36,38.86,low
CUST100060837,1,23.2,90.33,7,0.9454,69.41,65.61,critical
CUST100179550,1,16.23,74.43,16,0.2182,638.71,139.4,low
CUST100105882,0,1419.69,94.9,65,0.0576,1162.03,66.92,low
CUST100129782,0,1173.5,100.02,36,0.155,815.57,126.39,low
CUST100125526,1,173.31,118.57,35,0.9432,81.21,76.6,critical
CUST100174380,1,31.06,90.59,36,0.532,361.59,192.36,medium
CUST100073053,0,1517.77,99.18,70,0.0503,1306.33,65.74,low
CUST100103586,0,1216.1,93.54,15,0.0573,1074.89,61.64,low
CUST100046756,1,107.13,122.81,26,0.8865,117.6,104.25,critical
CUST100054727,0,1226.95,117.74,63,0.075,1164.21,87.31,low
CUST100078087,1,22.76,106.7,7,0.9157,89.41,81.88,critical
CUST100072927,0,462.71,57.83,42,0.0465,703.01,32.72,low
CUST100121445,0,825.31,106.94,46,0.1184,959.38,113.55,low
CUST100110506,0,1186.53,80.31,31,0.0488,1039.93,50.8,low
CUST100189630,1,165.03,140.31,42,0.8568,395.92,339.21,critical
CUST100096310,0,473.69,51.26,63,0.0468,635.18,29.72,low
CUST100081400,0,794.56,79.49,69,0.0487,993.19,48.35,low
CUST100172389,0,811.16,76.68,71,0.0475,1078.28,51.22,low
CUST100109176,1,117.28,106.46,58,0.8604,275.85,237.33,critical
CUST100011151,1,81.08,81.88,10,0.4323,426.22,184.26,medium
CUST100198781,0,940.46,90.47,65,0.0463,1161.45,53.77,low
CUST100191071,0,1142.95,92.22,15,0.0702,990.13,69.49,low
CUST100153847,0,852.95,113.0,31,0.0619,1182.74,73.23,low
CUST100179626,0,546.11,63.04,61,0.0584,778.6,45.5,low
CUST100195660,0,501.48,49.31,70,0.0547,625.25,34.2,low
CUST100182999,1,59.81,55.87,18,0.6002,125.52,75.34,high
CUST100101475,0,560.08,80.76,22,0.1135,681.92,77.39,low
CUST100139600,0,1284.46,115.8,53,0.062,1308.97,81.11,low
CUST100052520,1,106.84,93.35,28,0.7097,178.68,126.8,high
CUST100126090,0,1345.5,108.44,18,0.0677,1070.66,72.47,low
CUST100045666,0,605.34,78.28,64,0.0466,1021.24,47.64,low
CUST100025220,0,801.49,61.21,39,0.0465,757.95,35.21,low
CUST100141154,0,1205.81,102.41,38,0.0468,1307.65,61.24,low
CUST100100888,1,72.75,149.46,25,0.6819,846.15,576.96,high
CUST100045459,0,846.19,57.52,55,0.0762,537.2,40.94,low
CUST100115604,0,600.75,93.08,20,0.5227,285.48,149.21,medium
CUST100030773,0,254.55,59.16,17,0.6945,205.7,142.86,high
CUST100194276,0,214.08,81.34,40,0.6674,213.04,142.17,high
CUST100097602,1,68.48,123.3,37,0.1953,877.61,171.39,low
CUST100022449,0,1154.28,101.48,7,0.0856,894.7,76.56,low
CUST100003489,0,1364.7,134.73,52,0.0466,1710.46,79.76,low
CUST100012722,1,70.02,99.24,10,0.9401,85.8,80.66,critical
CUST100058366,0,451.41,61.27,51,0.053,561.76,29.75,low
CUST100099061,0,1526.04,87.33,43,0.0472,1172.67,55.3,low
CUST100089228,0,994.8,92.88,3,0.0651,1045.56,68.03,low
CUST100184261,1,83.16,53.78,40,0.9115,81.37,74.17,critical
CUST100026586,0,958.14,68.53,20,0.0474,894.01,42.36,low
CUST100187991,1,187.88,120.47,46,0.7243,414.46,300.21,high
CUST100155578,0,638.73,123.23,24,0.5088,528.9,269.12,medium
CUST100062130,0,1801.83,121.25,47,0.0462,1616.47,74.6,low
CUST100069007,1,63.09,86.24,21,0.3925,314.03,123.25,medium
CUST100113725,0,953.54,108.77,57,0.0478,1479.65,70.75,low
CUST100139417,0,1212.39,79.31,46,0.0536,943.36,50.57,low
CUST100065392,0,1394.5,120.85,68,0.1511,1091.37,164.95,low
CUST100010943,1,15.75,46.36,5,0.889,38.16,33.92,critical
CUST100188980,0,495.38,61.91,27,0.29,256.84,74.47,low
CUST100187949,0,2290.86,134.24,59,0.0576,1493.27,86.01,low
CUST100103830,0,217.55,35.91,23,0.2947,178.78,52.68,low
CUST100103922,0,435.02,113.94,50,0.4204,792.16,333.05,medium
CUST100105349,0,1034.98,70.09,53,0.0478,928.8,44.39,low
CUST100157797,1,77.76,129.35,12,0.9482,94.06,89.19,critical
CUST100079206,1,53.55,73.47,31,0.4734,292.1,138.28,medium
CUST100061768,0,486.66,63.6,71,0.0461,805.82,37.14,low
CUST100066910,0,306.27,26.77,69,0.0954,174.56,16.65,low
CUST100036787,0,1513.07,108.33,67,0.0473,1399.39,66.17,low
CUST100170421,0,696.73,43.36,51,0.0468,549.6,25.73,low
CUST100050028,0,280.96,45.37,41,0.2561,216.34,55.4,low
CUST100180706,0,535.95,62.98,49,0.0465,807.44,37.56,low
CUST100111244,0,666.71,70.04,44,0.1097,689.83,75.64,low
CUST100060522,0,907.4,123.18,47,0.0737,1224.35,90.18,low
CUST100195113,1,136.91,112.31,9,0.9388,70.01,65.73,critical
CUST100005083,1,48.5,65.19,32,0.7704,111.91,86.22,high
CUST100078560,0,661.47,60.77,62,0.046,789.28,36.32,low
CUST100114028,0,787.62,104.55,69,0.0475,1322.61,62.81,low
CUST100161760,0,823.58,86.99,33,0.0566,1080.94,61.23,low
CUST100155045,1,71.83,97.33,18,0.383,491.27,188.13,medium
CUST100083942,0,477.75,85.63,37,0.2453,517.54,126.93,low
CUST100112083,0,845.71,113.0,17,0.4552,436.33,198.61,medium
CUST100167239,1,198.68,120.47,66,0.7772,353.29,274.57,high
CUST100099080,1,27.88,67.23,3,0.3606,402.31,145.07,medium
CUST100184463,0,1186.13,76.78,67,0.0468,1035.4,48.45,low
CUST100075216,0,1231.15,82.98,3,0.089,834.42,74.29,low
CUST100127873,0,994.41,88.63,62,0.0475,1133.89,53.87,low
CUST100161197,1,174.6,106.85,11,0.9144,102.25,93.5,critical
CUST100028745,0,1466.39,98.62,67,0.0481,1382.49,66.53,low
CUST100192502,0,550.04,33.76,10,0.0487,437.07,21.3,low
CUST100111550,0,1517.3,115.17,24,0.071,1142.9,81.19,low
CUST100197399,0,334.35,65.24,11,0.4724,197.81,93.45,medium
CUST100150565,1,159.0,109.72,28,0.8781,175.78,154.36,critical
CUST100186078,1,77.63,74.92,51,0.7038,182.86,128.7,high
CUST100027049,1,19.08,55.57,19,0.9356,46.11,43.14,critical
CUST100194650,0,310.78,90.66,43,0.7487,301.42,225.66,high
CUST100083687,0,750.35,85.66,53,0.0686,962.75,66.03,low
CUST100132297,0,693.12,54.57,30,0.0469,731.12,34.29,low
CUST100194001,0,625.06,77.78,65,0.0558,885.37,49.38,low
CUST100094482,1,67.68,88.52,53,0.8934,166.07,148.36,critical
CUST100077797,1,37.73,73.22,8,0.9221,38.02,35.06,critical
CUST100140767,0,675.83,55.13,43,0.0548,725.06,39.75,low
CUST100047021,0,923.73,91.44,64,0.0479,1165.87,55.88,low
CUST100131425,0,1326.93,82.44,66,0.0526,1049.99,55.2,low
CUST100007166,0,616.73,81.28,43,0.0554,991.52,54.92,low
CUST100139511,0,855.11,103.89,21,0.0905,997.2,90.22,low
CUST100075609,0,1016.44,99.67,26,0.0686,1007.43,69.15,low
CUST100178174,0,1470.3,115.73,50,0.0471,1435.42,67.55,low
CUST100152002,1,135.23,108.61,27,0.9418,101.28,95.39,critical
CUST100023242,0,856.74,85.36,37,0.2807,464.15,130.3,low
CUST100171036,1,143.7,122.05,51,0.8475,288.24,244.3,high
CUST100040937,0,965.83,65.76,69,0.0665,785.29,52.22,low
CUST100034704,1,137.08,99.74,28,0.7947,162.07,128.79,high
CUST100017334,0,367.08,77.44,36,0.5534,367.17,203.18,medium
CUST100140358,0,928.62,84.04,43,0.0488,1040.1,50.71,low
CUST100062985,0,1215.43,100.2,70,0.0466,1295.3,60.37,low
CUST100078440,1,70.31,112.78,19,0.2863,806.48,230.89,low
CUST100130198,0,936.0,60.27,26,0.0683,529.76,36.2,low
CUST100019506,0,1162.71,125.07,59,0.0524,1434.66,75.22,low
CUST100161218,1,138.73,136.71,20,0.898,157.13,141.1,critical
CUST100024060,0,1203.66,107.53,43,0.0679,1178.34,80.01,low
CUST100080536,1,15.64,69.92,71,0.943,24.89,23.47,critical
CUST100104381,1,30.67,55.06,59,0.8355,132.61,110.79,high
CUST100047673,0,459.48,61.4,31,0.1137,393.55,44.74,low
CUST100105692,0,822.65,76.67,49,0.048,972.36,46.7,low
CUST100014635,0,421.37,40.75,70,0.0471,524.1,24.7,low
CUST100008032,1,97.87,96.87,47,0.5551,501.72,278.52,medium
CUST100050037,1,70.2,112.28,15,0.7374,292.68,215.81,high
CUST100129575,0,828.45,129.26,11,0.337,654.24,220.47,medium
CUST100197631,1,141.98,97.47,21,0.9162,98.03,89.81,critical
CUST100052256,0,537.59,52.89,50,0.0798,492.35,39.3,low
CUST100179583,0,934.12,108.51,70,0.0468,1487.12,69.59,low
CUST100027381,1,30.91,91.61,1,0.7659,206.65,158.27,high
CUST100005642,0,724.52,86.93,49,0.1059,718.82,76.12,low
CUST100192176,0,1925.8,134.14,23,0.0669,1409.0,94.29,low
CUST100119116,0,442.53,99.62,60,0.4582,658.74,301.8,medium
CUST100109740,1,152.29,106.05,9,0.8097,228.55,185.07,high
CUST100111394,1,63.82,116.12,48,0.4655,609.08,283.53,medium
CUST100031504,1,65.49,99.59,9,0.9364,94.6,88.59,critical
CUST100129354,0,720.08,102.49,11,0.4775,420.91,200.99,medium
CUST100122688,0,784.34,63.06,36,0.0537,853.62,45.82,low
CUST100198887,0,1496.73,92.83,62,0.0522,1206.12,62.92,low
CUST100075636,0,655.85,94.0,19,0.1152,851.33,98.05,low
CUST100072006,0,996.5,61.3,22,0.0577,790.1,45.6,low
CUST100117300,1,57.4,67.71,7,0.9371,0.0,0.0,critical
CUST100124079,1,51.62,99.37,16,0.9292,90.03,83.65,critical
CUST100041065,0,397.43,75.38,29,0.2174,301.76,65.6,low
CUST100007035,0,153.68,24.42,13,0.1137,177.49,20.18,low
CUST100113834,0,1645.99,99.06,54,0.0581,1183.46,68.82,low
CUST100189668,0,960.72,68.2,11,0.1104,539.19,59.5,low
CUST100017556,0,1064.35,83.02,22,0.1131,685.0,77.49,low
CUST100059963,1,59.21,115.79,25,0.4702,358.67,168.66,medium
CUST100034516,0,1263.22,84.87,66,0.0539,1098.28,59.24,low
CUST100059728,1,121.26,90.77,26,0.8594,162.72,139.84,critical
CUST100074013,0,730.45,127.92,49,0.2729,873.89,238.48,low
CUST100124009,0,189.85,122.97,5,0.9112,99.6,90.76,critical
CUST100187114,0,1122.46,105.62,69,0.0866,929.9,80.5,low
CUST100026382,1,78.33,119.21,18,0.8572,113.69,97.45,critical
CUST100110643,1,125.98,85.18,27,0.9371,43.17,40.46,critical
CUST100036521,0,539.41,69.01,50,0.0715,704.49,50.39,low
CUST100181909,1,105.51,93.83,59,0.9356,126.33,118.2,critical
CUST100000001,0,722.94,69.89,56,0.0462,882.28,40.75,low
CUST100107112,1,116.72,84.91,55,0.9341,63.86,59.65,critical
CUST100148702,1,102.57,92.08,35,0.8814,101.7,89.64,critical
CUST100180065,0,419.79,26.55,1,0.0469,360.02,16.87,low
CUST100196800,0,613.66,64.28,38,0.1142,511.83,58.45,low
CUST100197519,1,55.32,112.72,2,0.1057,1014.16,107.23,low
CUST100161884,1,118.16,76.03,40,0.086,849.12,73.05,low
CUST100094278,1,21.33,84.86,8,0.456,507.44,231.37,medium
CUST100105485,0,875.97,52.5,2,0.0569,633.55,36.02,low
CUST100155078,0,871.34,96.58,63,0.5217,442.69,230.94,medium
CUST100193068,0,1023.76,96.04,55,0.047,1214.31,57.12,low
CUST100083105,0,389.47,103.01,55,0.771,339.04,261.41,high
CUST100032822,1,43.8,104.71,9,0.7941,242.45,192.54,high
CUST100027444,1,30.32,99.96,15,0.2995,581.39,174.11,low
CUST100105802,1,97.47,108.44,2,0.7143,330.78,236.29,high
CUST100022944,0,461.78,39.97,59,0.0619,461.21,28.54,low
CUST100184216,0,983.86,115.7,41,0.1689,863.86,145.91,low
CUST100115722,0,706.99,67.87,70,0.0462,876.12,40.5,low
CUST100106804,0,943.84,76.02,64,0.0662,836.1,55.34,low
CUST100150630,1,76.27,81.74,50,0.372,469.82,174.78,medium
CUST100102075,0,990.45,98.89,34,0.0482,1219.13,58.74,low
CUST100000691,1,51.91,88.49,58,0.9398,32.54,30.58,critical
CUST100198680,0,539.84,103.06,32,0.4446,411.85,183.11,medium
CUST100047248,0,763.13,58.6,38,0.0565,658.23,37.18,low
CUST100026093,1,46.18,69.43,45,0.5968,213.6,127.47,medium
CUST100014583,0,1069.72,105.6,20,0.5293,289.59,153.27,medium
CUST100139913,0,738.99,104.74,61,0.0976,976.31,95.3,low
CUST100010804,0,699.61,51.65,45,0.0746,572.2,42.66,low
CUST100135139,0,1043.02,101.2,15,0.0694,1045.37,72.56,low
CUST100052239,1,55.31,120.13,34,0.9194,172.48,158.57,critical
CUST100054814,1,83.28,99.78,38,0.066,1020.98,67.39,low
CUST100149492,1,191.96,129.26,11,0.8127,332.18,269.97,high
CUST100129520,1,138.3,95.86,34,0.6184,427.35,264.27,high
CUST100025015,0,1068.45,86.72,37,0.2184,639.54,139.67,low
CUST100094489,0,1131.0,99.74,49,0.0709,1013.46,71.81,low
CUST100128096,1,64.57,91.82,37,0.8965,185.18,166.01,critical
CUST100140628,1,102.05,71.28,27,0.5553,158.38,87.95,medium
CUST100085906,1,148.34,124.76,25,0.2448,820.83,200.94,low
CUST100155010,1,58.28,72.09,19,0.9294,20.85,19.38,critical
CUST100015705,0,968.14,86.36,42,0.047,1107.24,52.02,low
CUST100060153,1,12.53,41.26,7,0.8416,26.78,22.54,high
CUST100137705,0,299.29,49.04,18,0.6541,96.41,63.06,high
CUST100016537,1,95.18,133.76,53,0.9109,109.84,100.06,critical
CUST100129492,0,522.54,61.67,69,0.102,439.17,44.8,low
CUST100028964,1,90.82,77.93,16,0.7746,147.51,114.26,high
CUST100106220,0,1388.01,102.93,43,0.0475,1251.97,59.44,low
CUST100097697,1,155.05,109.13,28,0.9048,123.92,112.12,critical
CUST100193945,0,1353.07,99.47,70,0.0468,1367.04,63.92,low
CUST100169415,0,1435.73,98.66,63,0.0659,1030.1,67.86,low
CUST100167058,0,568.27,59.23,61,0.0871,668.67,58.21,low
CUST100176138,1,17.97,72.47,14,0.2282,395.33,90.23,low
CUST100166739,0,992.06,106.53,12,0.0606,1240.52,75.18,low
CUST100063275,0,1623.15,137.4,70,0.0476,1670.51,79.58,low
CUST100112244,0,1272.88,83.18,30,0.0907,855.68,77.62,low
CUST100085261,1,61.43,97.35,23,0.1385,694.08,96.15,low
CUST100153372,1,163.69,114.84,21,0.9245,81.45,75.31,critical
CUST100129100,1,125.87,93.09,10,0.2128,709.68,150.99,low
CUST100091895,1,28.85,53.95,46,0.0551,673.7,37.09,low
CUST100118207,1,36.93,130.21,48,0.7325,620.3,454.36,high
CUST100106532,0,889.5,101.54,18,0.182,741.17,134.89,low
CUST100006217,1,23.43,42.64,14,0.8996,38.2,34.37,critical
CUST100108890,0,692.48,113.54,13,0.2792,730.71,204.02,low
CUST100024981,1,90.96,89.34,1,0.8955,109.5,98.06,critical
CUST100121183,0,1000.66,77.04,41,0.0467,995.52,46.52,low
CUST100187372,0,1596.23,101.51,55,0.0524,1144.03,59.93,low
CUST100149536,1,218.39,131.89,55,0.0655,1406.28,92.11,low
CUST100136530,0,718.15,53.37,70,0.0649,659.8,42.8,low
CUST100154808,1,147.1,112.02,11,0.0806,932.78,75.23,low
CUST100027273,0,812.32,96.9,1,0.2125,740.48,157.33,low
CUST100192025,0,2111.63,128.55,3,0.0522,1288.9,67.31,low
CUST100172301,1,132.66,113.45,9,0.3028,597.81,181.04,medium
CUST100000748,0,833.88,94.91,23,0.1202,724.42,87.05,low
CUST100015274,0,1501.97,106.33,57,0.1083,1017.9,110.28,low
CUST100048220,0,1377.85,101.21,1,0.0579,1003.99,58.1,low
CUST100181867,1,146.48,96.49,3,0.8874,95.27,84.54,critical
CUST100138622,0,810.61,107.59,60,0.3076,581.43,178.82,medium
CUST100166094,0,453.82,50.27,10,0.047,653.49,30.7,low
CUST100008589,0,1445.84,101.69,59,0.0496,1202.84,59.71,low
CUST100006597,0,596.37,56.61,35,0.0541,693.29,37.48,low
CUST100087983,0,1538.05,111.52,54,0.2215,737.67,163.4,low
CUST100188678,0,759.8,47.62,36,0.0477,573.91,27.4,low
CUST100187965,0,651.34,105.85,63,0.6662,353.51,235.51,high
CUST100151385,0,1314.21,87.41,22,0.0467,1171.13,54.65,low
CUST100190120,1,64.05,78.63,23,0.7435,142.71,106.11,high
CUST100064122,0,843.92,93.68,22,0.0716,853.74,61.09,low
CUST100048131,0,464.75,62.56,54,0.107,518.73,55.48,low
CUST100049300,0,1085.04,71.73,53,0.0472,954.03,45.03,low
CUST100179672,0,952.07,94.24,56,0.046,1210.45,55.66,low
CUST100096302,0,475.53,62.43,8,0.0718,653.3,46.93,low
CUST100061341,0,1004.21,73.44,64,0.0527,891.4,46.97,low
CUST100083384,0,928.13,100.04,44,0.1087,915.83,99.51,low
CUST100090233,0,880.4,69.94,55,0.0463,867.45,40.18,low
CUST100109305,0,894.1,82.24,30,0.1041,759.55,79.08,low
CUST100109382,0,220.53,27.15,68,0.0463,341.3,15.79,low
CUST100108585,1,183.45,131.11,47,0.688,622.97,428.57,high
CUST100109443,1,117.36,85.21,15,0.8798,121.59,106.97,critical
CUST100040934,1,105.09,75.91,20,0.0642,833.93,53.55,low
CUST100090244,0,394.98,96.08,43,0.4936,329.01,162.41,medium
CUST100167549,0,1460.17,97.68,49,0.0795,943.9,75.01,low
CUST100136844,0,1530.32,88.83,54,0.0465,1151.89,53.57,low
CUST100058293,0,1440.86,95.87,30,0.0477,1290.17,61.51,low
CUST100023722,0,969.49,67.94,71,0.0529,827.73,43.8,low
CUST100118249,1,200.14,129.29,53,0.5898,653.85,385.64,medium
CUST100125839,1,50.71,88.95,18,0.5958,344.53,205.28,medium
CUST100132844,1,87.98,71.78,4,0.8896,60.22,53.57,critical
CUST100122010,0,412.15,45.36,13,0.0773,540.43,41.77,low
CUST100082895,0,838.62,99.89,43,0.0566,1188.62,67.3,low
CUST100012418,0,1068.76,68.6,11,0.0475,911.27,43.27,low
CUST100109433,0,1194.28,93.69,32,0.0719,977.32,70.28,low
CUST100040437,0,767.71,99.03,60,0.0474,1230.7,58.32,low
CUST100042811,1,43.86,47.15,4,0.8072,58.88,47.53,high
CUST100154823,0,769.92,85.84,33,0.1968,576.47,113.46,low
CUST100019222,1,103.77,98.41,18,0.9199,75.26,69.23,critical
CUST100195219,1,73.03,52.51,9,0.8048,78.75,63.38,high
CUST100098693,0,624.19,78.14,54,0.046,976.47,44.94,low
CUST100116768,1,30.44,32.55,12,0.8502,160.28,136.27,critical
CUST100170245,0,980.25,93.5,54,0.1044,952.03,99.37,low
CUST100031771,1,90.19,111.22,45,0.5315,592.13,314.72,medium
CUST100159728,0,899.02,118.21,46,0.0679,1104.01,74.92,low
CUST100130493,0,1171.45,105.44,57,0.0518,1241.9,64.28,low
CUST100092613,0,108.45,103.09,26,0.9006,100.99,90.95,critical
CUST100102752,0,976.25,81.67,70,0.0681,982.66,66.95,low
CUST100183895,0,262.98,84.25,8,0.77,125.84,96.89,high
CUST100107729,1,55.07,79.27,3,0.9315,75.3,70.14,critical
CUST100031713,0,614.35,42.74,55,0.0532,548.42,29.17,low
CUST100014009,0,1344.9,88.68,65,0.0687,984.62,67.62,low
CUST100093051,1,120.83,121.05,9,0.7669,260.21,199.56,high
CUST100143384,0,1671.74,105.92,64,0.0619,1254.39,77.64,low
CUST100133528,0,1490.65,88.44,36,0.0495,1137.79,56.35,low
CUST100058802,0,96.12,111.95,27,0.922,79.31,73.12,critical
CUST100077076,1,113.52,111.47,1,0.9026,115.55,104.3,critical
CUST100121935,0,1173.6,85.03,31,0.0704,945.96,66.56,low
CUST100188755,0,1238.42,120.62,43,0.0555,1311.04,72.81,low
CUST100006652,1,30.35,58.93,68,0.5141,151.45,77.85,medium
CUST100054982,0,897.85,78.36,31,0.0746,782.29,58.34,low
CUST100050575,0,471.79,92.36,59,0.397,397.1,157.66,medium
CUST100099874,0,617.07,79.46,67,0.0655,861.97,56.44,low
CUST100103028,0,671.51,74.64,61,0.0536,847.9,45.47,low
CUST100018596,1,70.84,84.2,10,0.7475,142.52,106.54,high
CUST100036211,0,771.29,83.75,47,0.0557,913.06,50.85,low
CUST100066528,0,944.82,79.06,59,0.0683,812.06,55.44,low
CUST100118819,0,1536.3,93.13,62,0.049,1122.13,55.01,low
CUST100011773,0,1145.73,84.01,19,0.0526,1086.32,57.12,low
CUST100109956,1,94.76,126.02,30,0.946,50.51,47.78,critical
CUST100088865,0,1194.64,79.07,45,0.0475,1036.49,49.26,low
CUST100119785,1,109.97,78.12,10,0.2901,395.78,114.8,low
CUST100062630,0,1869.83,119.19,62,0.0494,1429.43,70.62,low
CUST100097515,1,51.16,59.67,16,0.4167,211.49,88.13,medium
CUST100024501,1,65.62,103.53,7,0.8443,131.98,111.42,high
CUST100084485,0,1073.35,72.74,49,0.0556,848.88,47.17,low
CUST100098824,0,521.99,74.32,72,0.0725,756.48,54.84,low
CUST100150598,0,939.5,102.12,48,0.2633,714.67,188.19,low
CUST100192428,1,86.8,125.24,16,0.8198,223.52,183.23,high
CUST100038547,0,816.7,93.48,17,0.1294,690.9,89.39,low
CUST100176694,1,99.84,114.93,63,0.6578,630.44,414.69,high
CUST100184353,0,799.9,65.33,12,0.1991,436.98,87.0,low
CUST100103767,0,758.28,66.22,27,0.1009,586.74,59.23,low
CUST100183187,0,1591.96,99.89,6,0.0496,1202.6,59.69,low
CUST100013773,1,32.1,98.1,31,0.1592,718.5,114.4,low
CUST100056070,0,424.53,50.13,29,0.1541,477.58,73.61,low
CUST100156928,0,1163.4,88.35,34,0.0914,918.69,84.01,low
CUST100071940,1,158.18,108.37,35,0.925,81.67,75.55,critical
CUST100173465,0,861.15,123.6,56,0.3383,630.12,213.17,medium
CUST100184296,0,1123.71,89.88,24,0.0666,960.14,63.9,low
CUST100086034,0,675.82,63.67,41,0.0462,821.06,37.97,low
CUST100005550,0,1496.69,109.24,44,0.0471,1443.12,67.91,low
CUST100017941,0,182.13,113.32,63,0.8696,176.86,153.79,critical
CUST100109025,0,859.82,66.73,67,0.0619,779.51,48.27,low
CUST100111403,0,1324.02,91.75,65,0.0474,1159.18,54.99,low
CUST100168659,0,474.97,82.24,17,0.354,363.95,128.84,medium
CUST100021471,0,1807.16,111.5,34,0.057,1260.49,71.82,low
CUST100061460,0,1284.31,121.2,8,0.1431,927.02,132.67,low
CUST100014614,0,1035.83,120.95,59,0.0521,1338.78,69.77,low
CUST100167289,0,869.99,62.34,61,0.0547,863.99,47.27,low
